../Output/XML/bulletin_2003_2_Fluesse_de.xml	40
../Output/XML/bulletin_2003_2_Fluesse_fr.xml	41
../Output/XML/bulletin_2003_2_Fluesse_it.xml	41
../Output/XML/bulletin_2003_3_Verfuehrung_fr.xml	32
../Output/XML/bulletin_2003_3_Verfuehrung_it.xml	31
../Output/XML/bulletin_2003_4_Leistung_fr.xml	30
../Output/XML/bulletin_2003_4_Leistung_it.xml	27
../Output/XML/bulletin_2003_5_Raum_de.xml	37
../Output/XML/bulletin_2003_5_Raum_fr.xml	37
../Output/XML/bulletin_2003_5_Raum_it.xml	38
../Output/XML/bulletin_2003_6_Luxus_de.xml	46
../Output/XML/bulletin_2003_6_Luxus_fr.xml	45
../Output/XML/bulletin_2003_6_Luxus_it.xml	48
../Output/XML/bulletin_2003_special_Wohnen_fr.xml	27
../Output/XML/bulletin_2003_special_Wohnen_it.xml	25
../Output/XML/bulletin_2004_1_Mobilitaet_de.xml	33
../Output/XML/bulletin_2004_1_Mobilitaet_fr.xml	36
../Output/XML/bulletin_2004_1_Mobilitaet_it.xml	38
../Output/XML/bulletin_2004_2_Fussball_de.xml	40
../Output/XML/bulletin_2004_2_Fussball_fr.xml	39
../Output/XML/bulletin_2004_2_Fussball_it.xml	41
../Output/XML/bulletin_2004_3_Mythen_de.xml	29
../Output/XML/bulletin_2004_3_Mythen_fr.xml	29
../Output/XML/bulletin_2004_3_Mythen_it.xml	28
../Output/XML/bulletin_2004_4_Sicherheit_de.xml	33
../Output/XML/bulletin_2004_4_Sicherheit_fr.xml	34
../Output/XML/bulletin_2004_4_Sicherheit_it.xml	33
../Output/XML/bulletin_2004_5_Schweiz_de.xml	34
../Output/XML/bulletin_2004_5_Schweiz_fr.xml	31
../Output/XML/bulletin_2004_5_Schweiz_it.xml	32
../Output/XML/bulletin_2004_special_Anlagen_de.xml	20
../Output/XML/bulletin_2004_special_Anlagen_en.xml	23
../Output/XML/bulletin_2004_special_Anlagen_fr.xml	25
../Output/XML/bulletin_2004_special_Anlagen_it.xml	25
../Output/XML/bulletin_2004_special_Fussball_de.xml	46
../Output/XML/bulletin_2004_special_Fussball_fr.xml	48
../Output/XML/bulletin_2004_special_Fussball_it.xml	45
../Output/XML/bulletin_2005_1_Aufbruch_de.xml	25
../Output/XML/bulletin_2005_1_Aufbruch_fr.xml	25
../Output/XML/bulletin_2005_1_Aufbruch_it.xml	25
../Output/XML/bulletin_2005_2_Technik_de.xml	26
../Output/XML/bulletin_2005_2_Technik_fr.xml	35
../Output/XML/bulletin_2005_2_Technik_it.xml	26
../Output/XML/bulletin_2005_3_Spiele_de.xml	26
../Output/XML/bulletin_2005_3_Spiele_fr.xml	26
../Output/XML/bulletin_2005_3_Spiele_it.xml	26
../Output/XML/bulletin_2005_4_Feuer_de.xml	26
../Output/XML/bulletin_2005_4_Feuer_fr.xml	26
../Output/XML/bulletin_2005_4_Feuer_it.xml	26
../Output/XML/bulletin_2005_5_Schweiz_de.xml	29
../Output/XML/bulletin_2005_5_Schweiz_fr.xml	29
../Output/XML/bulletin_2005_5_Schweiz_it.xml	28
../Output/XML/bulletin_2005_special_Orchester_de.xml	16
../Output/XML/bulletin_2005_special_Orchester_en.xml	15
../Output/XML/bulletin_2006_1_150_Jahre_de.xml	20
../Output/XML/bulletin_2006_1_150_Jahre_fr.xml	20
../Output/XML/bulletin_2006_1_150_Jahre_it.xml	20
../Output/XML/bulletin_2006_2_Gesundheit_de.xml	25
../Output/XML/bulletin_2006_2_Gesundheit_fr.xml	26
../Output/XML/bulletin_2006_2_Gesundheit_it.xml	25
../Output/XML/bulletin_2006_3_Maenner_de.xml	29
../Output/XML/bulletin_2006_3_Maenner_fr.xml	29
../Output/XML/bulletin_2006_3_Maenner_it.xml	29
../Output/XML/bulletin_2006_4_Perfektion_de.xml	27
../Output/XML/bulletin_2006_4_Perfektion_en.xml	28
../Output/XML/bulletin_2006_4_Perfektion_fr.xml	28
../Output/XML/bulletin_2006_4_Perfektion_it.xml	34
../Output/XML/bulletin_2006_5_Switzerland_de.xml	31
../Output/XML/bulletin_2006_5_Switzerland_en.xml	32
../Output/XML/bulletin_2006_5_Switzerland_fr.xml	32
../Output/XML/bulletin_2006_5_Switzerland_it.xml	35
../Output/XML/bulletin_2006_special_Online_de.xml	6
../Output/XML/bulletin_2006_special_Online_fr.xml	12
../Output/XML/bulletin_2006_special_Online_it.xml	12
../Output/XML/bulletin_2006_special_Rohstoffe_de.xml	20
../Output/XML/bulletin_2006_special_Rohstoffe_en.xml	21
../Output/XML/bulletin_2006_special_Rohstoffe_fr.xml	23
../Output/XML/bulletin_2006_special_Rohstoffe_it.xml	23
../Output/XML/bulletin_2007_1_Careers_de.xml	24
../Output/XML/bulletin_2007_1_Careers_en.xml	21
../Output/XML/bulletin_2007_1_Careers_fr.xml	25
../Output/XML/bulletin_2007_1_Careers_it.xml	24
../Output/XML/bulletin_2007_2_Cities_de.xml	26
../Output/XML/bulletin_2007_2_Cities_en.xml	23
../Output/XML/bulletin_2007_2_Cities_fr.xml	26
../Output/XML/bulletin_2007_3_Adrenalin_de.xml	31
../Output/XML/bulletin_2007_3_Adrenalin_en.xml	25
../Output/XML/bulletin_2007_3_Adrenalin_fr.xml	30
../Output/XML/bulletin_2007_3_Adrenalin_it.xml	32
../Output/XML/bulletin_2007_4_East_de.xml	27
../Output/XML/bulletin_2007_4_East_en.xml	19
../Output/XML/bulletin_2007_4_East_fr.xml	22
../Output/XML/bulletin_2007_4_East_it.xml	26
../Output/XML/bulletin_2007_5_Switzerland_de.xml	30
../Output/XML/bulletin_2007_5_Switzerland_en.xml	25
../Output/XML/bulletin_2007_5_Switzerland_fr.xml	32
../Output/XML/bulletin_2007_5_Switzerland_it.xml	33
../Output/XML/bulletin_2007_plus_Internet_de.xml	10
../Output/XML/bulletin_2007_plus_Internet_en.xml	10
../Output/XML/bulletin_2007_plus_Internet_fr.xml	10
../Output/XML/bulletin_2007_plus_Internet_it.xml	10
../Output/XML/bulletin_2007_special_Succession_de.xml	21
../Output/XML/bulletin_2007_special_Succession_en.xml	21
../Output/XML/bulletin_2007_special_Succession_fr.xml	22
../Output/XML/bulletin_2007_special_Succession_it.xml	20
../Output/XML/bulletin_2007_special_Value_de.xml	16
../Output/XML/bulletin_2007_special_Value_en.xml	16
../Output/XML/bulletin_2007_special_Value_fr.xml	16
../Output/XML/bulletin_2007_special_Value_it.xml	16
../Output/XML/bulletin_2012_1_Looking_East_de.xml	64
../Output/XML/bulletin_2012_1_Looking_East_en.xml	24
../Output/XML/bulletin_2012_1_Looking_East_fr.xml	54
../Output/XML/bulletin_2012_1_Looking_East_it.xml	56
../Output/XML/bulletin_2012_2_Air_de.xml	69
../Output/XML/bulletin_2012_2_Air_en.xml	59
../Output/XML/bulletin_2012_2_Air_fr.xml	74
../Output/XML/bulletin_2012_2_Air_it.xml	66
../Output/XML/bulletin_2012_3_Heroes_de.xml	49
../Output/XML/bulletin_2012_3_Heroes_en.xml	50
../Output/XML/bulletin_2012_3_Heroes_fr.xml	50
../Output/XML/bulletin_2012_3_Heroes_it.xml	50
../Output/XML/bulletin_2012_4_Elegance_de.xml	49
../Output/XML/bulletin_2012_4_Elegance_en.xml	49
../Output/XML/bulletin_2012_4_Elegance_fr.xml	47
../Output/XML/bulletin_2012_4_Elegance_it.xml	50
../Output/XML/bulletin_2012_5_Youth_de.xml	27
../Output/XML/bulletin_2012_5_Youth_en.xml	27
../Output/XML/bulletin_2012_5_Youth_fr.xml	30
../Output/XML/bulletin_2012_5_Youth_it.xml	29
../Output/XML/bulletin_2012_6_Switzerland_de.xml	52
../Output/XML/bulletin_2012_6_Switzerland_en.xml	53
../Output/XML/bulletin_2012_6_Switzerland_fr.xml	53
../Output/XML/bulletin_2012_6_Switzerland_it.xml	51
../Output/XML/bulletin_2013_1_Middle_Class_de.xml	30
../Output/XML/bulletin_2013_1_Middle_Class_en.xml	29
../Output/XML/bulletin_2013_1_Middle_Class_fr.xml	31
../Output/XML/bulletin_2013_2_Risk_de.xml	15
../Output/XML/bulletin_2013_2_Risk_en.xml	51
../Output/XML/bulletin_2013_2_Risk_fr.xml	52
../Output/XML/bulletin_2013_2_Risk_it.xml	51
../Output/XML/bulletin_2013_3_Freedom_de.xml	46
../Output/XML/bulletin_2013_3_Freedom_en.xml	44
../Output/XML/bulletin_2013_3_Freedom_fr.xml	46
../Output/XML/bulletin_2013_3_Freedom_it.xml	43
../Output/XML/bulletin_2013_4_School_de.xml	35
../Output/XML/bulletin_2013_4_School_en.xml	32
../Output/XML/bulletin_2013_4_School_fr.xml	42
../Output/XML/bulletin_2013_4_School_it.xml	43
../Output/XML/bulletin_2013_5_Identity_de.xml	26
../Output/XML/bulletin_2013_5_Identity_en.xml	27
../Output/XML/bulletin_2013_5_Identity_fr.xml	24
../Output/XML/bulletin_2013_5_Identity_it.xml	26
../Output/XML/bulletin_2014_1_Work_de.xml	24
../Output/XML/bulletin_2014_1_Work_en.xml	24
../Output/XML/bulletin_2014_1_Work_fr.xml	24
../Output/XML/bulletin_2014_1_Work_it.xml	24
../Output/XML/bulletin_2014_2_What_lasts_de.xml	26
../Output/XML/bulletin_2014_2_What_lasts_en.xml	28
../Output/XML/bulletin_2014_2_What_lasts_fr.xml	26
../Output/XML/bulletin_2014_2_What_lasts_it.xml	26
../Output/XML/bulletin_2014_3_Move_de.xml	26
../Output/XML/bulletin_2014_3_Move_en.xml	27
../Output/XML/bulletin_2014_3_Move_fr.xml	22
../Output/XML/bulletin_2014_3_Move_it.xml	20
../Output/XML/bulletin_2014_4_Next_Generation_de.xml	23
../Output/XML/bulletin_2014_4_Next_Generation_en.xml	23
../Output/XML/bulletin_2014_4_Next_Generation_fr.xml	23
../Output/XML/bulletin_2014_4_Next_Generation_it.xml	23
../Output/XML/bulletin_2014_5_Switzerland_de.xml	45
../Output/XML/bulletin_2014_5_Switzerland_en.xml	41
../Output/XML/bulletin_2014_5_Switzerland_fr.xml	45
../Output/XML/bulletin_2014_5_Switzerland_it.xml	44
../Output/XML/bulletin_2014_special_Football_de.xml	7
../Output/XML/bulletin_2014_special_Football_en.xml	7
../Output/XML/bulletin_2014_special_Football_fr.xml	8
../Output/XML/bulletin_2014_special_Football_it.xml	8
